Color,Document name,Code,Weight score,Segment,Author,Creation date,Comment,Document group,Area,Coverage %,Beginning,End
●,6_L,Properties\Importance\Important & Intense,0,relishes,maxku,26-May-18 15:31:33,Migrant caravan,,8,0.09,18,18
●,6_L,Migrant caravan,0,the migrants,maxku,26-May-18 15:31:43,,,12,0.14,19,19
●,6_L,USA,0,the doorstep of the United States,maxku,26-May-18 15:31:49,,,33,0.37,19,19
●,6_L,USA\Trump,0,Mr. Trump,maxku,26-May-18 15:31:55,,,9,0.10,19,19
●,6_L,Properties\Violence & Unfair\Perpetrator & Aggressor (giving violence),0,ratcheted up his rhetoric,maxku,26-May-18 15:32:19,Trump,,25,0.28,19,19
●,6_L,Properties\Violence & Unfair\Victim (receiving violence),0,ratcheted up his rhetoric,maxku,26-May-18 15:32:21,Migrant caravan,,25,0.28,19,19
●,6_L,Migrant caravan,0,these large Caravans of people,maxku,26-May-18 15:32:35,,,30,0.34,19,19
●,6_L,USA,0,our Country,maxku,26-May-18 15:32:39,,,11,0.12,19,19
●,6_L,USA\Trump,0,Mr. Trump,maxku,26-May-18 15:32:42,,,9,0.10,20,20
●,6_L,Migration to the USA,0,immigration issues,maxku,26-May-18 15:32:57,,,18,0.20,20,20
●,6_L,Properties\Importance\Important & Intense,0,repeatedly came back to,maxku,26-May-18 15:33:06,Migration to the USA,,23,0.26,20,20
●,6_L,Properties\Power & Strength\Powerful & Leading,0,we'll close down,maxku,26-May-18 15:34:14,"Trump
USA",,16,0.18,20,20
●,6_L,USA,0,the country,maxku,26-May-18 15:34:24,,,11,0.12,20,20
●,6_L,USA\USA-I,0,Other administration officials,maxku,26-May-18 15:34:35,,,30,0.34,21,21
●,6_L,Properties\Power & Strength\Powerful & Leading,0,been vocal,maxku,26-May-18 15:34:43,USA-I,,10,0.11,21,21
●,6_L,Migrant caravan,0,the caravan,maxku,26-May-18 15:34:55,,,11,0.12,22,22
●,6_L,Properties\Law\Unlawful,0,undermine our laws,maxku,26-May-18 15:35:09,Migrant caravan,,18,0.20,22,22
●,6_L,Properties\Law\Unlawful,0,overwhelm our system,maxku,26-May-18 15:35:14,Migrant caravan,,20,0.23,22,22
●,6_L,Supporters,0,supporters,maxku,26-May-18 15:35:35,,,10,0.11,23,23
●,6_L,Migrant caravan,0,the migrants,maxku,26-May-18 15:35:46,,,12,0.14,23,23
●,6_L,Properties\Power & Strength\Powerful & Leading,0,gathered in a park,maxku,26-May-18 15:35:55,"Migrant caravan
Supporters",,18,0.20,23,23
●,6_L,Supporters,0,Scores of supporters,maxku,26-May-18 15:37:01,,,20,0.23,23,23
●,6_L,Properties\Power & Strength\Powerful & Leading,0,rallied,maxku,26-May-18 15:37:11,Supporters,,7,0.08,23,23
●,6_L,USA-MEX Border,0,north of the fence separating the United States from Mexico,AnZhu,25-Mar-20 17:31:18,,,59,0.66,23,23
●,6_L,USA,0,the United States,maxku,26-May-18 15:37:28,,,17,0.19,23,23
●,6_L,MEX,0,Mexico,maxku,26-May-18 15:37:32,,,6,0.07,23,23
●,6_L,USA,0,the American side,maxku,26-May-18 15:37:37,,,17,0.19,23,23
●,6_L,Migration to the USA,0,the final act of the caravan,maxku,26-May-18 15:37:45,,,28,0.32,24,24
●,6_L,Migrant caravan,0,the caravan,maxku,26-May-18 15:37:50,,,11,0.12,24,24
●,6_L,Supporters,0,supporters,maxku,26-May-18 15:39:31,,,10,0.11,24,24
●,6_L,Properties\Power & Strength\Powerful & Leading,0,marched,maxku,26-May-18 15:39:41,"Supporters
Migrant caravan",,7,0.08,24,24
●,6_L,Properties\Power & Strength\Powerful & Leading,0,chanted and waved Honduran flags,maxku,26-May-18 15:40:06,"Supporters
Migrant caravan",,32,0.36,24,24
●,6_L,Properties\Power & Strength\Weak & Following,0,been persecuted or fear persecution,maxku,26-May-18 15:40:36,Migrant caravan,,35,0.39,25,25
●,6_L,USA,0,a United States entry point,AnZhu,25-Mar-20 17:37:26,,,27,0.30,26,26
●,6_L,Properties\Behaviour & character\Trustworthy,0,credible-fear,maxku,26-May-18 15:41:15,Migrant caravan,,13,0.15,26,26
●,6_L,Properties\Power & Strength\Weak & Following,0,fear of persecution,maxku,26-May-18 15:42:21,Migrant caravan,,19,0.21,26,26
●,6_L,Properties\Power & Strength\Weak & Following,0,will pass the credible-fear interview,maxku,26-May-18 15:42:51,Migrant caravan,,37,0.42,27,27
●,6_L,Migrant caravan,0,the caravan,maxku,26-May-18 15:43:10,,,11,0.12,27,27
●,6_L,Properties\Power & Strength\Powerful & Leading,0,helping,maxku,26-May-18 15:43:17,Supporters-I,,7,0.08,27,27
●,6_L,Properties\Power & Strength\Weak & Following,0,exhausted its capacity,maxku,26-May-18 15:44:15,USA,,22,0.25,28,28
●,6_L,Migrant caravan,0,people traveling without documents,maxku,26-May-18 15:44:27,,,34,0.38,28,28
●,6_L,Supporters\People without borders,0,caravan organizers,maxku,26-May-18 15:44:41,,,18,0.20,30,30
●,6_L,Properties\Power & Strength\Powerful & Leading,0,escorted,maxku,26-May-18 15:44:48,People without boarders,,8,0.09,30,30
●,6_L,Migrant caravan,0,some 50 participants,AnZhu,25-Mar-20 17:42:13,,,20,0.23,30,30
●,6_L,Properties\Power & Strength\Weak & Following,0,escorted some 50 participants,maxku,26-May-18 15:45:22,Migrant caravan,,29,0.33,30,30
●,6_L,USA,0,the United States,maxku,26-May-18 15:46:43,,,17,0.19,30,30
●,6_L,USA,0,the American immigration checkpoint,maxku,26-May-18 15:46:49,,,35,0.39,30,30
●,6_L,USA,0,American border authorities,maxku,26-May-18 15:46:54,,,27,0.30,30,30
●,6_L,Properties\Power & Strength\Weak & Following,0,not be able to process any more,maxku,26-May-18 15:47:02,USA-I,,31,0.35,30,30
●,6_L,Supporters\People without borders,0,"Pueblo Sin Fronteras, a transnational group that organized the caravan",AnZhu,25-Mar-20 17:44:44,,,70,0.79,31,31
●,6_L,Migrant caravan,0,the caravan,maxku,26-May-18 15:47:39,,,11,0.12,31,31
●,6_L,Properties\Power & Strength\Powerful & Leading,0,organized,maxku,26-May-18 15:47:46,People without boarders,,9,0.10,31,31
●,6_L,Migrant caravan,0,the migrants,maxku,26-May-18 15:52:06,,,12,0.14,31,31
●,6_L,Properties\Power & Strength\Powerful & Leading,0,once again had the capacity to process them,maxku,26-May-18 15:52:28,USA,,43,0.48,31,31
●,6_L,USA,0,the United States government,maxku,26-May-18 15:52:39,,,28,0.32,32,32
●,6_L,Properties\Power & Strength\Powerful & Leading,0,capable of accepting,maxku,26-May-18 15:52:50,USA,,20,0.23,32,32
●,6_L,Properties\Power & Strength\Powerful & Leading,0,"can certainly pick up more than a 1,000 people",maxku,26-May-18 15:53:34,USA,,46,0.52,32,32
●,6_L,USA,0,Immigration and Customs Enforcement,maxku,26-May-18 15:53:49,,,35,0.39,32,32
●,6_L,USA,0,the Homeland Security Department,maxku,26-May-18 15:53:55,,,32,0.36,32,32
●,6_L,Supporters,0,supporters,maxku,26-May-18 15:54:16,,,10,0.11,33,33
●,6_L,Properties\Power & Strength\Powerful & Leading,0,"prepared for a long, chilly night",maxku,26-May-18 15:54:28,"Migrant caravan
Supporters",,33,0.37,33,33
●,6_L,Properties\Power & Strength\Weak & Following,0,get a chance to make their case,maxku,26-May-18 15:55:53,Migrant caravan,,31,0.35,34,34
●,6_L,Properties\Power & Strength\Weak & Following,0,remain in detention centers,maxku,26-May-18 15:56:11,Migrant caravan,,27,0.30,34,34
●,6_L,Properties\Power & Strength\Weak & Following,0,detained,maxku,26-May-18 15:56:35,Migrant caravan,,8,0.09,34,34
●,6_L,USA,0,the country,maxku,26-May-18 15:56:50,,,11,0.12,34,34
●,6_L,Migrant caravan,0,undocumented immigrants,maxku,26-May-18 15:56:55,,,23,0.26,34,34
●,6_L,Migrant caravan,0,the migrants,maxku,26-May-18 15:57:01,,,12,0.14,35,35
●,6_L,Properties\Power & Strength\Powerful & Leading,0,screened by,maxku,26-May-18 15:57:14,USA,,11,0.12,35,35
●,6_L,Properties\Power & Strength\Weak & Following,0,credible-fear,maxku,26-May-18 15:57:46,Migrant caravan,,13,0.15,35,35
●,6_L,Migrant caravan,0,the migrants,maxku,26-May-18 15:57:58,,,12,0.14,35,35
●,6_L,Properties\Power & Strength\Weak & Following,0,allowed to make their case,maxku,26-May-18 15:58:07,Migrant caravan,,26,0.29,35,35
●,6_L,Properties\Difficulty\Difficult,0,unfolds over several months,maxku,26-May-18 15:58:44,Migration to the USA,,27,0.30,35,35
●,6_L,Migrant caravan,0,Migrants,maxku,26-May-18 15:58:59,,,8,0.09,36,36
●,6_L,Properties\Power & Strength\Weak & Following,0,fitted with ankle monitors,maxku,26-May-18 16:00:03,Migrant caravan,,26,0.29,36,36
●,6_L,USA,0,the country,maxku,26-May-18 16:00:18,,,11,0.12,36,36
●,6_L,Properties\Power & Strength\Weak & Following,0,allowed to,maxku,26-May-18 16:00:25,Migrant caravan,,10,0.11,36,36
●,6_L,USA\Trump,0,Mr. Trump,maxku,26-May-18 16:00:37,,,9,0.10,37,37
●,6_L,Properties\Violence & Unfair\Perpetrator & Aggressor (giving violence),0,denounced,maxku,26-May-18 16:00:53,Trump,,9,0.10,37,37
●,6_L,Migrant caravan,0,some migrants,AnZhu,25-Mar-20 17:48:49,,,13,0.15,37,37
●,6_L,Properties\Law\Unlawful,0,skipped their court hearings,maxku,26-May-18 16:01:19,Migrant caravan,,28,0.32,37,37
●,6_L,Properties\Violence & Unfair\Perpetrator & Aggressor (giving violence),0,dismissed,maxku,26-May-18 16:01:27,Trump,,9,0.10,37,37
●,6_L,USA,0,the Trump administration,maxku,26-May-18 16:01:54,,,24,0.27,37,37
●,6_L,Properties\Power & Strength\Powerful & Leading,0,kept many migrants seeking asylum in detention,maxku,26-May-18 16:02:02,USA,,46,0.52,37,37
●,6_L,Properties\Power & Strength\Weak & Following,0,kept many migrants seeking asylum in detention,maxku,26-May-18 16:02:08,Migrant caravan,,46,0.52,37,37
●,6_L,Properties\Importance\Important & Intense,0,high political stakes,maxku,26-May-18 16:02:38,"Trump
USA
MEX",,21,0.24,38,38
●,6_L,Properties\Importance\Important & Intense,0,stakes for the individual migrants planning to seek asylum Sunday were at least as high,maxku,26-May-18 16:02:58,Migrant caravan,,87,0.98,38,38
●,6_L,Migrant caravan,0,the caravan,maxku,26-May-18 16:03:25,,,11,0.12,39,39
●,6_L,Properties\Power & Strength\Powerful & Leading,0,planned to,maxku,26-May-18 16:04:00,Migrant caravan-I,,10,0.11,40,40
●,6_L,MEX,0,Mexico,maxku,26-May-18 16:04:43,,,6,0.07,40,40
●,6_L,Properties\Power & Strength\Weak & Following,0,case for sanctuary was not strong enough,maxku,26-May-18 16:04:50,Migrant caravan-I,,40,0.45,40,40
●,6_L,Properties\Power & Strength\Weak & Following,0,would remain behind,maxku,26-May-18 16:04:53,Migrant caravan-I,,19,0.21,40,40
●,6_L,Properties\Importance\Important & Intense,0,hour I've waited for my entire life,maxku,26-May-18 16:05:16,Migration to the USA,,35,0.39,41,41
●,6_L,Migration to the USA,0,The hour I've waited for my entire life,AnZhu,25-Mar-20 17:53:01,,,39,0.44,41,41
●,6_L,Migrant caravan,0,hundreds of migrants,maxku,26-May-18 16:06:09,,,20,0.23,41,41
●,6_L,Supporters,0,supporters,maxku,26-May-18 16:06:13,,,10,0.11,41,41
●,6_L,Properties\Power & Strength\Powerful & Leading,0,gathered,maxku,26-May-18 16:06:22,"Supporters
Migrant caravan",,8,0.09,41,41
●,6_L,USA-MEX Border,0,the border crossing,maxku,26-May-18 16:06:39,,,19,0.21,41,41
●,6_L,Properties\Power & Strength\Weak & Following,0,was nervous,maxku,26-May-18 16:06:50,Migrant caravan-I,,11,0.12,42,42
●,6_L,USA,0,the United States,maxku,26-May-18 16:06:59,,,17,0.19,42,42
●,6_L,Properties\Power & Strength\Powerful & Leading,0,can support our rights but can also deny us our rights,maxku,26-May-18 16:07:06,USA,,54,0.61,42,42
●,6_L,Properties\Behaviour & character\Confident,0,only one way to push,maxku,26-May-18 16:07:22,Migrant caravan-I,,20,0.23,43,43
●,6_L,Migration to the USA,0,fought too much to get here,maxku,26-May-18 16:07:39,,,27,0.30,44,44
●,6_L,Properties\Importance\Important & Intense,0,fought too much to get here,maxku,26-May-18 16:07:47,Migration to the USA,,27,0.30,44,44
●,6_L,Properties\Power & Strength\Powerful & Leading,0,we're here,maxku,26-May-18 16:08:02,Migrant caravan,,10,0.11,44,44
●,6_L,Migrant caravan,0,the asylum seekers,AnZhu,16-Jan-19 14:19:22,,,18,0.20,33,33
●,6_L,Migrant caravan,0,migrant families that request asylum,AnZhu,16-Jan-19 14:19:49,,,36,0.41,34,34
●,6_L,Migrant caravan,0,many migrants seeking asylum,AnZhu,25-Mar-20 17:49:13,,,28,0.32,37,37
●,6_L,Migrant caravan,0,the individual migrants planning to seek asylum,AnZhu,16-Jan-19 14:23:16,,,47,0.53,38,38
●,6_L,Migrant caravan,0,applicants,AnZhu,16-Jan-19 14:26:02,,,10,0.11,25,25
●,6_L,Migrant caravan,0,People who request protection,AnZhu,16-Jan-19 14:26:41,,,29,0.33,26,26
●,6_L,Migrant caravan,0,a few hundred asylum seekers,AnZhu,16-Jan-19 14:27:07,,,28,0.32,32,32
●,6_L,Migration to the USA\Seek asylum,0,seek asylum,AnZhu,16-Jan-19 14:28:33,,,11,0.12,4,4
●,6_L,Migration to the USA\Seek asylum,0,apply for asylum,AnZhu,25-Mar-20 17:23:02,,,16,0.18,11,11
●,6_L,Migration to the USA\Seek asylum,0,request asylum,AnZhu,16-Jan-19 14:28:59,,,14,0.16,34,34
●,6_L,Migration to the USA\Seek asylum,0,make their case for asylum,AnZhu,16-Jan-19 14:29:09,,,26,0.29,35,35
●,6_L,Migration to the USA\Seek asylum,0,seeking asylum,AnZhu,16-Jan-19 14:29:26,,,14,0.16,37,37
●,6_L,Migration to the USA\Seek asylum,0,planning to seek asylum,AnZhu,16-Jan-19 14:29:35,,,23,0.26,38,38
●,6_L,Migration to the USA\Seek asylum,0,request protection,AnZhu,16-Jan-19 14:30:34,,,18,0.20,26,26
●,6_L,USA-MEX Border,0,a United States entry point,AnZhu,16-Jan-19 14:32:39,,,27,0.30,26,26
●,6_L,USA-MEX Border,0,ports of entry,AnZhu,16-Jan-19 14:32:47,,,14,0.16,28,28
●,6_L,USA-MEX Border,0,the port of entry,AnZhu,16-Jan-19 14:32:53,,,17,0.19,34,34
●,6_L,USA-MEX Border,0,the American side of the oceanfront park,AnZhu,16-Jan-19 14:56:15,,,40,0.45,23,23
●,6_L,USA-MEX Border,0,the border wall,AnZhu,16-Jan-19 15:05:52,,,15,0.17,29,29
●,6_L,Migration to the USA,0,Reaches U.S. Border,AnZhu,25-Mar-20 16:54:42,,,19,0.21,1,1
●,6_L,MEX,0,Mexico,AnZhu,25-Mar-20 17:07:35,,,6,0.07,3,3
●,6_L,Migration to the USA,0,"a long, uncertain asylum process",AnZhu,25-Mar-20 17:07:48,,,32,0.36,3,3
●,6_L,Migration to the USA,0,headed north in March from Mexico's border with Guatemala,AnZhu,25-Mar-20 17:09:09,,,57,0.64,4,4
●,6_L,GTM,0,Guatemala,AnZhu,25-Mar-20 17:09:52,,,9,0.10,4,4
●,6_L,Efforts of the border control,0,could not process their claims,AnZhu,25-Mar-20 17:14:09,,,30,0.34,5,5
●,6_L,Migration to the USA,0,have to spend the night on the Mexican side of the border,AnZhu,25-Mar-20 17:14:19,,,57,0.64,5,5
●,6_L,Migration to the USA,0,draw attention to their plight,AnZhu,25-Mar-20 17:15:09,,,30,0.34,6,6
●,6_L,Migrant caravan\Quantanillo,0,"Mario Quintanillo, 30",AnZhu,25-Mar-20 17:15:48,,,21,0.24,8,8
●,6_L,Migrant caravan\Carillo,0,"Cecilia Sarai Carillo, 23",AnZhu,25-Mar-20 17:16:15,,,25,0.28,8,8
●,6_L,SLV,0,El Salvador,AnZhu,25-Mar-20 17:19:25,,,11,0.12,8,8
●,6_L,MEX\Tijuana,0,the beach in Tijuana,AnZhu,25-Mar-20 17:20:04,,,20,0.23,8,8
●,6_L,MEX\Tijuana,0,TIJUANA,AnZhu,25-Mar-20 17:21:13,,,7,0.08,3,3
●,6_L,Migrant caravan,0,their 2-year-old daughter,AnZhu,25-Mar-20 17:22:23,,,25,0.28,8,8
●,6_L,USA,0,the American border,AnZhu,25-Mar-20 17:23:09,,,19,0.21,11,11
●,6_L,Migrant caravan\Quantanillo,0,Mr. Quintanillo,AnZhu,25-Mar-20 17:23:22,,,15,0.17,12,12
●,6_L,MEX\Mex-Misc,0,kidnappers,AnZhu,25-Mar-20 17:24:20,,,10,0.11,6,6
●,6_L,MEX\Mex-Misc,0,muggers,AnZhu,25-Mar-20 17:24:23,,,7,0.08,6,6
●,6_L,MEX\Mex-Misc,0,rapists,AnZhu,25-Mar-20 17:24:26,,,7,0.08,6,6
●,6_L,USA\Brown,0,Gov. Jerry Brown of California,AnZhu,25-Mar-20 17:25:21,,,30,0.34,13,13
●,6_L,Migration to the USA,0,immigration,AnZhu,25-Mar-20 17:25:26,,,11,0.12,13,13
●,6_L,USA\Republicans,0,Republicans,AnZhu,25-Mar-20 17:26:48,,,11,0.12,14,14
●,6_L,Supporters\Lawyers\Showing Up For Racial Justice\Cronk,0,"Heather Cronk, co-director of Showing Up for Racial Justice, one of several American advocacy groups",AnZhu,25-Mar-20 17:27:46,,,100,1.13,15,15
●,6_L,MEX\Tijuana,0,Tijuana,AnZhu,25-Mar-20 17:28:05,,,7,0.08,15,15
●,6_L,Migration to the USA,0,an existential moment,AnZhu,25-Mar-20 17:28:46,,,21,0.24,17,17
●,6_L,Migration to the USA,0,a spiritual moment,AnZhu,25-Mar-20 17:28:51,,,18,0.20,17,17
