Color,Document name,Code,Weight score,Segment,Author,Creation date,Comment,Document group,Area,Coverage %,Beginning,End
●,1_L,Properties\Behaviour & character\SHOWN as Not reasonable/Stupid,0,blind with biases,maxku,11-May-18 08:36:07,Comey,,17,0.19,18,18
●,1_L,Properties\Behaviour & character\SHOWN as Not reasonable/Stupid,0,demonstrated bad judgment,maxku,11-May-18 08:36:19,Comey,,25,0.28,18,18
●,1_L,USA\Comey,0,Mr. Comey,maxku,11-May-18 08:36:40,,,9,0.10,19,19
●,1_L,Properties\Quality\Bad Quality,0,never once mentioned the most relevant fact of all,maxku,11-May-18 08:37:06,Comey,,50,0.56,19,19
●,1_L,USA\Comey,0,a prudent law enforcement official,AnZhu,24-Mar-20 12:38:05,,,34,0.38,20,20
●,1_L,Properties\Behaviour & character\SHOWN as Reasonable/Smart,0,prudent,maxku,11-May-18 08:39:17,Comey,,7,0.08,20,20
●,1_L,Properties\Behaviour & character\SHOWN as Not reasonable/Stupid,0,alarmed by the president's behavior,maxku,11-May-18 08:39:36,Trump,,35,0.39,20,20
●,1_L,USA\Trump,0,the president,maxku,11-May-18 08:39:50,,,13,0.15,20,20
●,1_L,Comey Memos,0,The memos,maxku,11-May-18 08:39:55,,,9,0.10,21,21
●,1_L,Comey Memos\RUS investigation,0,the F.B.I.'s Russia investigation,maxku,11-May-18 08:40:11,,,33,0.37,21,21
●,1_L,USA\Trump,0,Mr. Trump,maxku,11-May-18 08:40:17,,,9,0.10,21,21
●,1_L,Properties\Importance\Important & Intense,0,include other previously undisclosed conversations,maxku,11-May-18 08:40:44,Comey Memos,,50,0.56,21,21
●,1_L,USA\Comey,0,Mr. Comey,maxku,11-May-18 08:41:14,,,9,0.10,22,22
●,1_L,Comey Memos\Steele dossier,0,the salacious dossier produced by a former British spy,AnZhu,24-Mar-20 12:38:57,,,54,0.61,22,22
●,1_L,Comey Memos\Steele dossier,0,the salacious dossier detailing Mr. Trump's ties to Russia,AnZhu,24-Mar-20 12:20:54,,,58,0.65,1,1
●,1_L,Properties\Importance\Important & Intense,0,lays out a vast conspiracy,maxku,11-May-18 08:43:07,Steele dossier,,26,0.29,22,22
●,1_L,RUS meddling,0,a vast conspiracy between the Trump campaign and Russia,AnZhu,24-Mar-20 10:01:17,,,55,0.62,22,22
●,1_L,USA\Trump,0,Trump,maxku,11-May-18 08:43:58,,,5,0.06,22,22
●,1_L,USA\Comey,0,Mr. Comey,maxku,11-May-18 08:44:06,,,9,0.10,22,22
●,1_L,USA\Trump,0,Mr. Trump,maxku,11-May-18 08:44:10,,,9,0.10,22,22
●,1_L,USA\Trump,0,Mr. Trump,maxku,11-May-18 08:44:17,,,9,0.10,22,22
●,1_L,USA\Comey,0,Mr. Comey,maxku,11-May-18 08:45:18,,,9,0.10,23,23
●,1_L,USA,0,the bureau,maxku,11-May-18 08:45:44,,,10,0.11,23,23
●,1_L,Properties\Importance\Important & Intense,0,relevant,maxku,11-May-18 08:47:05,Steele dossier,,8,0.09,24,24
●,1_L,USA\Comey,0,Mr. Comey,maxku,11-May-18 08:47:57,,,9,0.10,24,24
●,1_L,USA\Trump,0,Mr. Trump,maxku,11-May-18 08:48:04,,,9,0.10,24,24
●,1_L,Properties\Behaviour & character\Trustworthy,0,portions of the material were corroborated,maxku,11-May-18 08:48:55,Steele dossier,,42,0.47,24,24
●,1_L,Properties\Behaviour & character\Trustworthy,0,consistent with and corroborative of other intelligence,maxku,11-May-18 08:49:10,Steele dossier,,55,0.62,24,24
●,1_L,Properties\Power & Strength\Weak & Following,0,defended his decision,maxku,11-May-18 08:49:24,Comey,,21,0.24,24,24
●,1_L,USA\Comey,0,Mr. Comey,maxku,11-May-18 08:49:47,,,9,0.10,25,25
●,1_L,USA\Comey,0,the director,maxku,11-May-18 08:49:57,,,12,0.13,25,25
●,1_L,USA,0,the F.B.I.,maxku,11-May-18 08:50:10,,,10,0.11,25,25
●,1_L,USA\Comey,0,Mr. Comey,maxku,11-May-18 08:50:47,,,9,0.10,26,26
●,1_L,Properties\Behaviour & character\SHOWN as Not reasonable/Stupid,0,inappropriate,maxku,11-May-18 08:51:26,USA,,13,0.15,26,26
●,1_L,USA\Trump,0,Mr. Trump,maxku,11-May-18 08:52:01,,,9,0.10,27,27
●,1_L,USA\Comey,0,Mr. Comey,maxku,11-May-18 08:52:08,,,9,0.10,27,27
●,1_L,Comey Memos,0,memo,maxku,11-May-18 08:52:13,,,4,0.04,27,27
●,1_L,USA\Trump,0,Mr. Trump,maxku,11-May-18 08:52:18,,,9,0.10,27,27
●,1_L,Properties\Violence & Unfair\Perpetrator & Aggressor (giving violence),0,questioned,maxku,11-May-18 08:52:45,Trump,,10,0.11,27,27
●,1_L,Properties\Affection\Refusal,0,questioned Mr. Flynn's judgment,maxku,11-May-18 08:53:18,Flynn,,31,0.35,27,27
●,1_L,USA,0,the Oval Office,maxku,11-May-18 08:53:35,,,15,0.17,28,28
●,1_L,USA\Comey,0,Mr. Comey,maxku,11-May-18 08:53:39,,,9,0.10,28,28
●,1_L,USA\Trump,0,Mr. Trump,maxku,11-May-18 08:53:44,,,9,0.10,28,28
●,1_L,Comey Memos\Steele dossier,0,the dossier,maxku,11-May-18 08:53:53,,,11,0.12,28,28
●,1_L,USA\Comey,0,The two men,maxku,11-May-18 08:54:11,,,11,0.12,28,28
●,1_L,USA\Trump,0,The president,maxku,11-May-18 08:54:18,,,13,0.15,29,29
●,1_L,Properties\Behaviour & character\Not trustworthy,0,nonsense,maxku,11-May-18 08:54:27,Steele dossier,,8,0.09,29,29
●,1_L,RUS\Putin,0,Putin,maxku,11-May-18 08:54:41,,,5,0.06,29,29
●,1_L,USA\Comey,0,Mr. Comey,maxku,11-May-18 08:54:54,,,9,0.10,29,29
●,1_L,USA\Trump,0,Mr. Trump,maxku,11-May-18 08:55:01,,,9,0.10,29,29
●,1_L,RUS\Putin,0,Mr. Putin,maxku,11-May-18 08:55:06,,,9,0.10,29,29
●,1_L,Comey Memos,0,Other memos,maxku,11-May-18 08:55:14,,,11,0.12,30,30
●,1_L,Properties\Importance\Important & Intense,0,add new details,maxku,11-May-18 08:55:22,Comey Memos,,15,0.17,30,30
●,1_L,USA\Trump,0,Mr. Trump,maxku,11-May-18 08:55:40,,,9,0.10,30,30
●,1_L,USA\Comey,0,Mr. Comey,maxku,11-May-18 08:55:44,,,9,0.10,30,30
●,1_L,Properties\Affection\Affection or empathy,0,bonded,maxku,17-May-18 10:53:55,"Trump
Comey",,6,0.07,30,30
●,1_L,Properties\Importance\Important & Intense,0,sensitive government information,maxku,11-May-18 08:57:28,Steele dossier,,32,0.36,30,30
●,1_L,Properties\Behaviour & character\Confident,0,eager to find leakers,maxku,11-May-18 08:57:47,Comey,,21,0.24,31,31
●,1_L,Properties\Behaviour & character\Confident,0,would like to nail one to the door,maxku,11-May-18 08:57:57,Comey,,34,0.38,31,31
●,1_L,USA\Comey,0,Mr. Comey,maxku,11-May-18 08:58:07,,,9,0.10,31,31
●,1_L,Properties\Violence & Unfair\Perpetrator & Aggressor (giving violence),0,prosecuting journalists,maxku,11-May-18 08:59:29,Comey,,23,0.26,31,31
●,1_L,USA\Trump,0,Mr. Trump,maxku,11-May-18 08:59:41,,,9,0.10,32,32
●,1_L,USA\Comey,0,Mr. Comey,maxku,11-May-18 08:59:46,,,9,0.10,32,32
●,1_L,Properties\Violence & Unfair\Perpetrator & Aggressor (giving violence),0,do about being more aggressive,maxku,11-May-18 09:00:12,"Trump
USA",,30,0.34,32,32
●,1_L,USA\Trump,0,Mr. Trump,maxku,11-May-18 09:00:29,,,9,0.10,33,33
●,1_L,USA\Comey,0,Mr. Comey,maxku,11-May-18 09:00:33,,,9,0.10,33,33
●,1_L,Properties\Affection\Refusal,0,had a problem with him,maxku,11-May-18 09:00:53,Trump,,22,0.25,33,33
●,1_L,USA\Comey,0,Mr. Comey,maxku,11-May-18 09:01:31,,,9,0.10,34,34
●,1_L,Properties\Behaviour & character\SHOWN as Reasonable/Smart,0,true pro,maxku,11-May-18 09:01:44,USA,,8,0.09,34,34
●,1_L,Properties\Behaviour & character\Trustworthy,0,true pro,maxku,11-May-18 09:01:51,USA,,8,0.09,34,34
●,1_L,USA\Trump,0,Mr. Trump,maxku,11-May-18 09:02:04,,,9,0.10,34,34
●,1_L,USA\Trump,0,Mr. Trump,maxku,11-May-18 09:02:09,,,9,0.10,35,35
●,1_L,Properties\Violence & Unfair\Perpetrator & Aggressor (giving violence),0,lavish criticism,maxku,11-May-18 09:02:17,Trump,,16,0.18,35,35
●,1_L,Properties\Violence & Unfair\Victim (receiving violence),0,lavish criticism,maxku,11-May-18 09:02:25,USA,,16,0.18,35,35
●,1_L,Properties\Behaviour & character\SHOWN as Not reasonable/Stupid,0,biased,maxku,11-May-18 09:02:44,USA,,6,0.07,35,35
●,1_L,Properties\Affection\Refusal,0,biased against him,maxku,11-May-18 09:02:53,Trump,,18,0.20,35,35
●,1_L,USA,0,the F.B.I.,maxku,11-May-18 09:03:08,,,10,0.11,36,36
●,1_L,USA\Trump,0,that Mr. Trump,maxku,11-May-18 09:04:10,,,14,0.16,37,37
●,1_L,Properties\Power & Strength\Powerful & Leading,0,eager to discuss,maxku,11-May-18 09:04:31,"Trump
USA",,16,0.18,37,37
●,1_L,USA\Comey,0,Mr. Comey,maxku,11-May-18 09:04:45,,,9,0.10,37,37
●,1_L,Comey Memos\RUS investigation,0,another consequential F.B.I. investigation,maxku,11-May-18 09:04:56,,,42,0.47,37,37
●,1_L,USA\Comey,0,Mr. Comey,maxku,11-May-18 09:05:34,,,9,0.10,37,37
●,1_L,Properties\Power & Strength\Powerful & Leading,0,pressed him for an explanation,maxku,11-May-18 09:06:06,USA,,30,0.34,37,37
●,1_L,USA\Comey,0,Mr. Comey,maxku,11-May-18 09:07:07,,,9,0.10,38,38
●,1_L,Properties\Law\Lawful,0,wasn't my fault,maxku,11-May-18 09:07:50,Comey,,15,0.17,38,38
●,1_L,USA\Flynn,0,"Michael T. Flynn, the president's first national security adviser,",AnZhu,23-Mar-20 18:59:07,,,66,0.74,1,1
●,1_L,USA\Flynn,0,Mr. Flynn,maxku,17-May-18 11:10:51,,,9,0.10,4,4
●,1_L,USA\Flynn,0,Mr. Flynn,maxku,17-May-18 11:11:26,,,9,0.10,5,5
●,1_L,USA\Flynn,0,Mr. Flynn,maxku,17-May-18 11:11:41,,,9,0.10,6,6
●,1_L,USA\Flynn,0,Mr. Flynn,maxku,17-May-18 11:12:07,,,9,0.10,7,7
●,1_L,USA\Flynn,0,Mr. Flynn,maxku,17-May-18 11:12:27,,,9,0.10,7,7
●,1_L,USA\Flynn,0,Flynn,maxku,17-May-18 11:12:49,,,5,0.06,8,8
●,1_L,USA\Flynn,0,Mr. Flynn,maxku,17-May-18 11:13:02,,,9,0.10,9,9
●,1_L,USA\Flynn,0,Mr. Flynn,maxku,17-May-18 11:13:50,,,9,0.10,13,13
●,1_L,USA\Flynn,0,Mr. Flynn,maxku,17-May-18 11:14:16,,,9,0.10,25,25
●,1_L,USA\Flynn,0,Michael T. Flynn,maxku,17-May-18 11:14:28,,,16,0.18,27,27
●,1_L,USA\Flynn,0,Mr. Flynn,maxku,17-May-18 11:14:54,,,9,0.10,27,27
●,1_L,USA\Flynn,0,the former national security adviser,maxku,17-May-18 11:19:05,,,36,0.40,27,27
●,1_L,Properties\Other\Other,0,a supposed encounter,felix,18-Dec-18 19:04:29,Trump,,20,0.22,22,22
●,1_L,Properties\Other\Other,0,reportedly lying to investigators,felix,18-Dec-18 19:05:48,USA,,33,0.37,36,36
●,1_L,Comey Memos,0,the documents,AnZhu,04-Jan-19 18:21:30,,,13,0.15,20,20
●,1_L,Comey Memos,0,documents,AnZhu,04-Jan-19 18:22:28,,,9,0.10,18,18
●,1_L,RUS meddling,0,NO COLLUSION,AnZhu,10-Jan-19 21:12:38,,,12,0.13,3,3
●,1_L,Comey Memos,0,the memos,AnZhu,10-Jan-19 21:21:43,,,9,0.10,3,3
●,1_L,Comey Memos,0,the memos,AnZhu,10-Jan-19 21:22:03,,,9,0.10,15,15
●,1_L,Comey Memos,0,the previous limited disclosure,AnZhu,10-Jan-19 21:38:29,,,31,0.35,17,17
●,1_L,Comey Memos\Interactions with Trump,0,one previously undisclosed exchange,AnZhu,10-Jan-19 21:39:05,,,35,0.39,4,4
●,1_L,Comey Memos\Interactions with Trump,0,well-known exchanges,AnZhu,10-Jan-19 21:39:25,,,20,0.22,30,30
●,1_L,Comey Memos\Interactions with Trump,0,That exchange,AnZhu,10-Jan-19 21:40:02,,,13,0.15,10,10
●,1_L,Comey Memos\Interactions with Trump,0,that conversations,AnZhu,10-Jan-19 21:41:32,,,18,0.20,12,12
●,1_L,Comey Memos\Interactions with Trump,0,other previously undisclosed conversations,AnZhu,10-Jan-19 21:41:42,,,42,0.47,21,21
●,1_L,Comey Memos\Interactions with Trump,0,the private interactions among leaders,AnZhu,23-Mar-20 19:00:20,,,38,0.43,2,2
●,1_L,Comey Memos\Flynn investigation,0,the investigation into Michael T. Flynn,AnZhu,10-Jan-19 21:48:34,,,39,0.44,1,1
●,1_L,Comey Memos\Flynn investigation,0,the investigation,AnZhu,10-Jan-19 21:49:06,,,17,0.19,9,9
●,1_L,Comey Memos\Flynn investigation,0,an investigation into Mr. Flynn,AnZhu,10-Jan-19 21:49:13,,,31,0.35,13,13
●,1_L,Comey Memos\Flynn investigation,0,any ongoing investigation,AnZhu,10-Jan-19 21:49:36,,,25,0.28,17,17
●,1_L,Comey Memos\RUS investigation,0,any ongoing investigation,AnZhu,10-Jan-19 21:49:38,,,25,0.28,17,17
●,1_L,Comey Memos\RUS investigation,0,his investigation,AnZhu,10-Jan-19 21:49:52,,,17,0.19,19,19
●,1_L,Comey Memos\Flynn investigation,0,his investigation,AnZhu,10-Jan-19 21:49:54,,,17,0.19,19,19
●,1_L,Comey Memos\Flynn investigation,0,the Flynn investigation,AnZhu,10-Jan-19 21:50:24,,,23,0.26,30,30
●,1_L,Comey Memos\Flynn investigation,0,serious judgment issues,AnZhu,10-Jan-19 21:54:02,,,23,0.26,4,4
●,1_L,Comey Memos\Flynn investigation,0,Mr. Flynn's judgment,AnZhu,10-Jan-19 21:54:23,,,20,0.22,27,27
●,1_L,Comey Memos\Flynn investigation,0,his inquiry,AnZhu,10-Jan-19 21:54:49,,,11,0.12,7,7
●,1_L,Comey Memos\Interactions with Trump,0,a series of phone calls and encounters between the two men,AnZhu,24-Mar-20 12:21:46,,,58,0.65,2,2
●,1_L,Comey Memos\Steele dossier,0,the allegations,AnZhu,10-Jan-19 22:52:21,,,15,0.17,23,23
●,1_L,Comey Memos\Steele dossier,0,consorted with Russian prostitutes,AnZhu,10-Jan-19 22:55:56,,,34,0.38,28,28
●,1_L,USA\Comey,0,Mr. Comey,AnZhu,23-Mar-20 19:00:03,,,9,0.10,2,2
●,1_L,Comey Memos,0,"""NO COLLUSION and NO OBSTRUCTION.""",AnZhu,23-Mar-20 19:00:49,,,34,0.38,3,3
●,1_L,USA\Flynn,0,The guy,AnZhu,23-Mar-20 19:01:13,,,7,0.08,4,4
●,1_L,USA\Trump,0,Mr. Trump,AnZhu,23-Mar-20 19:01:24,,,9,0.10,5,5
●,1_L,USA\Trump,0,Mr. Trump,AnZhu,23-Mar-20 19:02:02,,,9,0.10,6,6
●,1_L,USA\Pence,0,Vice President Mike Pence,AnZhu,23-Mar-20 19:02:27,,,25,0.28,7,7
●,1_L,USA,0,the White House,AnZhu,23-Mar-20 19:02:58,,,15,0.17,7,7
●,1_L,RUS\RUS-I,0,the Russians,AnZhu,23-Mar-20 19:03:12,,,12,0.13,7,7
●,1_L,Comey Memos\Flynn investigation,0,pleaded guilty to lying to the F.B.I.,AnZhu,23-Mar-20 19:04:06,,,37,0.41,9,9
●,1_L,USA\Mueller,0,"the special counsel, Robert S. Mueller III.",AnZhu,23-Mar-20 19:05:17,,,43,0.48,11,11
●,1_L,USA\Mueller,0,the special counsel,AnZhu,23-Mar-20 19:05:24,,,19,0.21,9,9
●,1_L,Comey Memos,0,notes I typed in the vehicle,AnZhu,23-Mar-20 19:14:49,,,28,0.31,14,14
●,1_L,USA\Mueller,0,the F.B.I.'s chief counsel,AnZhu,23-Mar-20 19:15:21,,,26,0.29,14,14
●,1_L,USA\USA-I,0,chief of staff,AnZhu,23-Mar-20 19:15:26,,,14,0.16,14,14
●,1_L,USA\USA-I,0,deputy director,AnZhu,23-Mar-20 19:15:31,,,15,0.17,14,14
●,1_L,USA,0,the Justice Department,AnZhu,23-Mar-20 19:16:10,,,22,0.25,15,15
●,1_L,USA\Rosenstein,0,"the deputy attorney general, Rod J. Rosenstein",AnZhu,23-Mar-20 19:16:46,,,46,0.52,15,15
●,1_L,USA\USA-I,0,lawmakers,AnZhu,23-Mar-20 19:17:21,,,9,0.10,17,17
●,1_L,USA\Boyd,0,"Stephen E. Boyd, an assistant attorney general",AnZhu,23-Mar-20 19:17:57,,,46,0.52,17,17
●,1_L,USA\Republicans\Goodlatte,0,Representative Robert W. Goodlatte of the Judiciary Committee,AnZhu,23-Mar-20 19:19:08,,,61,0.68,18,18
●,1_L,USA\Republicans\Nunes,0,Representative Devin Nunes of the Intelligence Committee,AnZhu,23-Mar-20 19:19:53,,,56,0.63,18,18
●,1_L,USA\Republicans\Gowdy,0,Representative Trey Gowdy of the Oversight Committee,AnZhu,23-Mar-20 19:20:11,,,52,0.58,18,18
●,1_L,USA\USA-I,0,Select lawmakers,AnZhu,24-Mar-20 09:51:34,,,16,0.18,15,15
●,1_L,USA\Comey,0,"""blind with biases""",AnZhu,24-Mar-20 09:53:28,,,19,0.21,18,18
●,1_L,Comey Memos,0,"set dining room scenes, discuss height requirements, describe the multiple times he felt complimented and myriad other extraneous facts",AnZhu,24-Mar-20 09:56:42,,,135,1.51,19,19
●,1_L,USA\Democrats,0,Democrats,AnZhu,24-Mar-20 09:57:23,,,9,0.10,20,20
●,1_L,USA\Democrats\Cummings,0,"Representative Elijah Cummings, the top Democrat on the Oversight Committee",AnZhu,24-Mar-20 09:58:08,,,75,0.84,20,20
●,1_L,Comey Memos,0,the effort of a prudent law enforcement official alarmed by the president's behavior,AnZhu,24-Mar-20 09:58:30,,,84,0.94,20,20
●,1_L,USA\Priebus,0,"Reince Priebus, then the White House chief of staff",AnZhu,24-Mar-20 09:59:52,,,51,0.57,22,22
