,x,y,color
60,-30.01626369875205,-11.38825490069078,NewsWCL50
61,37.22003895771992,-14.781026505804661,NewsWCL50
62,37.772347612903125,-10.635008203345913,NewsWCL50
63,37.219477001497125,-14.781375579642699,NewsWCL50
64,35.63398086565249,-13.411976610709583,NewsWCL50
65,37.75661140643435,-10.650142880880459,NewsWCL50
66,37.73932674689391,-10.650250277460056,NewsWCL50
67,47.93492774945127,-1.8044829224404038,NewsWCL50
68,35.25109600482734,-12.827360776274187,NewsWCL50
69,35.87311090400484,-13.584803631705771,NewsWCL50
70,35.41806769543157,-12.987729581318247,NewsWCL50
71,35.417712727212376,-13.043992781329772,NewsWCL50
72,2.2659867232009048,-9.688111974420472,NewsWCL50
73,37.273114672207484,-14.818072802614644,NewsWCL50
74,44.3680841426084,-14.341517765378201,NewsWCL50
75,40.83403001137647,-9.136379671281146,NewsWCL50
76,36.534775990695614,-14.004554713039944,NewsWCL50
77,37.55096506278115,-12.593740845448883,NewsWCL50
78,47.652773252693336,-0.8313142017927442,NewsWCL50
79,40.3846123709794,-9.955575875857846,NewsWCL50
80,-28.38479214218201,-12.977259473949095,NewsWCL50
81,2.265902484276322,-9.6881033172122,NewsWCL50
82,36.93295064158123,-10.832617123885182,NewsWCL50
83,48.050555315708415,-1.9018540448718193,NewsWCL50
84,40.88983401901128,-9.085787510830437,NewsWCL50
85,47.634330726042606,-0.9050376816053202,NewsWCL50
86,41.44866366187168,-9.217636878674094,NewsWCL50
87,48.83982914665406,1.612297898624258,NewsWCL50
88,40.865979957532424,-9.114721365290187,NewsWCL50
89,40.708604513534496,-9.076753214738703,NewsWCL50
90,40.9252171896358,-9.162347735888691,NewsWCL50
91,34.0609566813157,-9.177494450676217,NewsWCL50
92,40.91140533481452,-9.183307516134652,NewsWCL50
93,37.902439722063434,-10.456366787070877,NewsWCL50
94,48.656546724354186,1.4069436886432005,NewsWCL50
95,34.04173520204362,-9.155797097664442,NewsWCL50
96,-28.49661977098674,-13.567884643481015,NewsWCL50
97,37.90122266371023,-10.45609729156487,NewsWCL50
98,-28.49661973454971,-13.567884639644973,NewsWCL50
99,33.86324615807394,-9.14535336779033,NewsWCL50
100,34.04067092989391,-9.169065616617177,NewsWCL50
101,40.38628426097173,-9.958082039080107,NewsWCL50
102,38.51898350649772,-9.984430011800356,NewsWCL50
103,-22.483438395889007,-14.84018501731519,NewsWCL50
104,0.6464293251853314,-12.53494206073337,NewsWCL50
105,-36.93050249284582,22.935867426199973,NewsWCL50
106,40.467380928371334,-10.964415579515181,NewsWCL50
107,41.22831643875191,-10.11300392485944,NewsWCL50
108,40.61312128061677,-9.938514704181808,NewsWCL50
109,40.94907589078302,-9.552088466820422,NewsWCL50
110,46.47802182124842,-0.5963911028036274,NewsWCL50
111,-35.63853075143559,6.586092969566639,NewsWCL50
112,42.16738108116011,0.796661724586252,NewsWCL50
113,2.919004565569965,-14.37980609031762,NewsWCL50
114,3.2764884375552934,-13.667347048529178,NewsWCL50
115,2.774978176008873,-14.239974049899457,NewsWCL50
116,3.255021302356523,-13.665486053510955,NewsWCL50
117,-35.63636409310542,6.5861326642594635,NewsWCL50
118,41.56935124379522,4.619184314677665,NewsWCL50
119,16.918284143947687,-14.158964922324547,NewsWCL50
120,-27.56785838190003,-3.5348051872631534,NewsWCL50
121,-27.401830733943335,-4.119338318905539,NewsWCL50
122,20.70725850081416,-17.182705950586065,NewsWCL50
123,-27.520168871587824,-3.815181239718861,NewsWCL50
124,41.52144143703206,4.6086433261404345,NewsWCL50
125,16.92057290380962,-14.158063809297218,NewsWCL50
126,41.48682182667148,4.521224183592291,NewsWCL50
127,49.96061144045794,15.468999680148428,NewsWCL50
128,34.35876521485138,-8.815642942197142,NewsWCL50
129,13.654166087402011,-11.738125654051418,NewsWCL50
130,35.62264254310002,-13.184411211042859,NewsWCL50
131,-29.546404563980996,-10.59218291455078,NewsWCL50
132,46.473957837472874,0.24048898653222597,NewsWCL50
133,-29.540448714585644,-10.58993612210252,NewsWCL50
134,45.794224777343054,-0.7212655452840636,NewsWCL50
135,-29.54161020947219,-10.591847894760337,NewsWCL50
136,-29.33822009606343,5.024692988768252,NewsWCL50
137,47.089547325145986,0.18463405511234557,NewsWCL50
138,36.15134754077412,-5.810092877105577,NewsWCL50
139,-29.54718640486607,-10.59170662104515,NewsWCL50
140,47.284022175436725,0.43889221208941487,NewsWCL50
141,15.050502643780447,-11.927995967409093,NewsWCL50
142,-29.474306811137666,-10.533359320629994,NewsWCL50
143,47.094057605947995,0.1463077902287082,NewsWCL50
144,24.053513975209313,-23.43496575321145,NewsWCL50
145,24.065357049105724,-23.47713650189325,NewsWCL50
146,27.664916553277695,-20.73113261169399,NewsWCL50
147,42.61444572750434,-0.7172700082702378,NewsWCL50
148,26.95002684838061,-23.35902540712984,NewsWCL50
149,46.353558866634366,1.4941156831270914,NewsWCL50
150,25.351303811472576,0.11129217932790407,NewsWCL50
151,46.63424250205743,1.9974124077592976,NewsWCL50
152,-20.52749836820659,-15.050281585169792,NewsWCL50
153,42.36970102566211,-0.9725179738679189,NewsWCL50
154,27.1451152242929,-18.918481350452666,NewsWCL50
155,43.687583812040884,-3.4462245511466434,NewsWCL50
156,41.026386326800896,3.9612901206363795,NewsWCL50
157,42.932642360539504,-2.382647369503735,NewsWCL50
158,43.7833976002604,-3.5073761342847334,NewsWCL50
159,-27.39986310478157,-4.11988975971837,NewsWCL50
160,42.34581098563294,-0.989643690249912,NewsWCL50
161,44.07582168075412,-2.1597695121524123,NewsWCL50
162,41.94810148396751,4.803334978702309,NewsWCL50
163,-27.75094412587007,-4.697699009877224,NewsWCL50
164,43.80875568059127,-3.5564831980114544,NewsWCL50
165,27.048605736174405,2.327129934296444,NewsWCL50
166,27.460706489457923,2.400861222803251,NewsWCL50
167,27.347681405668332,2.4142696443615606,NewsWCL50
168,-59.459755960652146,-43.88000896637683,NewsWCL50
169,24.686665809363163,-11.571669991959233,NewsWCL50
170,-42.432270502802346,43.60817480994974,NewsWCL50
171,27.423914381666858,2.5501985301020063,NewsWCL50
172,-28.7236229582665,2.598842114610955,NewsWCL50
173,26.70441830768338,3.704248133986201,NewsWCL50
174,26.956662013236098,2.065299020396264,NewsWCL50
175,29.218946975263645,7.864887936442329,NewsWCL50
176,29.215574540184456,7.859942062195279,NewsWCL50
177,-26.87011331152451,-36.177100079816846,NewsWCL50
178,29.219175270102618,7.861427597231146,NewsWCL50
179,-59.459755792011535,-43.88000863780576,NewsWCL50
180,27.300758909150083,2.6071586367285744,NewsWCL50
181,27.36115823781445,2.888786723381091,NewsWCL50
182,27.042373269490003,2.5981692258351097,NewsWCL50
183,25.354403640192583,0.10274251947264448,NewsWCL50
184,44.276674017225226,-1.909008336636417,NewsWCL50
185,42.3546958724611,-3.2251754229991896,NewsWCL50
186,44.06724887369848,-2.1447851059777343,NewsWCL50
187,42.3214214179672,-3.118796908446432,NewsWCL50
188,-27.693447155378504,-27.134530110982368,NewsWCL50
189,41.334582981803294,-2.4268588769331347,NewsWCL50
190,25.352809531656465,0.10268542061226009,NewsWCL50
191,44.07202019986454,-2.1446057578876205,NewsWCL50
192,42.321793810820346,-3.1189388859641696,NewsWCL50
193,42.732832772911785,-15.183333736801922,NewsWCL50
194,43.82333624039055,-10.714006955269012,NewsWCL50
195,42.176278442861545,-13.861814057042942,NewsWCL50
196,42.18270011831589,-13.819701596367869,NewsWCL50
197,42.03003033222622,-13.86768816486618,NewsWCL50
198,41.63327720372908,-11.836440269844337,NewsWCL50
199,0.8016054315388895,-11.442522841621408,NewsWCL50
200,43.82268701862634,-10.713652591171742,NewsWCL50
201,42.08801332040386,-13.806397363925258,NewsWCL50
202,42.443117123438206,-13.919997421225343,NewsWCL50
203,42.380526624126,-9.29613825538572,NewsWCL50
204,42.068486658957056,-13.90545235883596,NewsWCL50
205,42.091873860753346,-13.744415937879994,NewsWCL50
206,42.09364386790689,-13.744314849913884,NewsWCL50
207,41.608002413074026,-14.806210259459972,NewsWCL50
208,41.24067430192782,-11.371053252847467,NewsWCL50
209,43.82465572624841,-10.713874561413073,NewsWCL50
210,41.447019511187854,-11.413373929251435,NewsWCL50
211,40.26925681366967,-12.234576481594132,NewsWCL50
212,41.29204065549677,-10.67705888164802,NewsWCL50
213,-34.507914411482055,2.5017452795346053,NewsWCL50
214,44.88436259705338,-12.350458710027235,NewsWCL50
215,41.79764493610705,-16.530754920757534,NewsWCL50
216,12.984052373899624,-8.053619458572362,NewsWCL50
217,42.57282793713412,-12.080408313514786,NewsWCL50
218,-34.611366042768246,2.8531087351818094,NewsWCL50
219,42.55596107854807,-15.567889805109171,NewsWCL50
220,-33.74811679221351,3.9269024552275877,NewsWCL50
221,-31.360740675762788,7.9504514148697085,NewsWCL50
222,30.331970801347932,-22.56736378092393,NewsWCL50
223,0.29482865097352795,-8.982245367931887,NewsWCL50
224,44.85615463928636,-12.467994817772242,NewsWCL50
225,54.29523253122791,-46.54068669436141,NewsWCL50
226,37.906037745703046,-11.3745924414037,NewsWCL50
227,47.88613868209119,-1.7193635606135487,NewsWCL50
228,42.38636246470105,-9.296180258180273,NewsWCL50
229,-34.5110886768183,2.501155072720351,NewsWCL50
230,37.80522052135243,-10.762175199152962,NewsWCL50
231,-76.35108391564796,-15.797477675847116,NewsWCL50
232,42.37904278433631,-9.296262433398459,NewsWCL50
233,-1.8224103489857482,-28.525391297704804,NewsWCL50
234,12.199738803470048,-15.6216199695241,NewsWCL50
235,37.9312922016876,-11.441983080931188,NewsWCL50
236,-18.311251109523837,-18.93802223222087,NewsWCL50
237,42.4701053206423,-15.685913985814144,NewsWCL50
238,-33.75896979163164,3.937998194551008,NewsWCL50
239,48.72559121028585,-2.380244695786334,NewsWCL50
240,37.493318574174786,-12.580050975084358,NewsWCL50
241,37.249786052586636,-14.734097944946773,NewsWCL50
242,-28.367903426925388,-13.022434268332775,NewsWCL50
243,37.28019748495561,-14.818557028819951,NewsWCL50
244,48.74359193787463,-2.4024881268163836,NewsWCL50
245,37.2150339825292,-14.780765365272432,NewsWCL50
246,31.089636664735178,-10.59884532432599,NewsWCL50
247,30.65371934186569,-3.366116882042308,NewsWCL50
248,31.23345374029727,-10.356624385946736,NewsWCL50
249,40.4103465443692,-10.995288795154066,NewsWCL50
250,47.52714326643576,0.7324695386359308,NewsWCL50
251,36.39092416955783,-14.912698351337967,NewsWCL50
252,53.1721236889439,-18.91348158889776,NewsWCL50
253,-31.82071263429169,-12.423520934181772,NewsWCL50
254,42.02666833294643,-13.74675530691706,NewsWCL50
255,48.78138555630895,-2.4947744523282864,NewsWCL50
256,-28.386086760237486,-12.976640954931081,NewsWCL50
257,31.867332670494303,-5.37663737056523,NewsWCL50
258,47.52867059515065,0.7323688693316984,NewsWCL50
259,36.39092416237976,-14.91269834714578,NewsWCL50
260,13.621750153778079,-19.32067031895243,NewsWCL50
261,36.51952782746384,-13.955235961475553,NewsWCL50
262,-0.09281492193818387,-10.996115526957503,NewsWCL50
263,48.39144388502075,-2.4603527664307987,NewsWCL50
264,49.0028163748526,-0.7718705718896992,NewsWCL50
265,47.93425887149486,-3.138434599854586,NewsWCL50
266,37.795927687610195,-10.606732577123237,NewsWCL50
267,41.85601346117844,-15.089714105779775,NewsWCL50
268,42.0735693411568,-15.154794110124017,NewsWCL50
269,41.5633867653029,-10.705105934616942,NewsWCL50
270,42.67483642923702,-15.919921263052785,NewsWCL50
271,-33.44146197928134,-32.83740040444384,NewsWCL50
272,-33.4860943081482,-32.8224484405642,NewsWCL50
273,41.981500642645926,-15.224112643098975,NewsWCL50
274,42.72675065418967,-15.490675456706894,NewsWCL50
275,42.718306788614576,-15.827846441801558,NewsWCL50
276,41.62393997119465,-14.075602103296404,NewsWCL50
277,42.65344090735212,-15.742601606090576,NewsWCL50
278,42.756315584908926,-15.524336136200287,NewsWCL50
279,42.51768832504554,-16.19861492410658,NewsWCL50
280,42.30336776895263,-16.11417772175055,NewsWCL50
281,42.51419276373131,-16.16282321393536,NewsWCL50
282,3.418007160601631,-12.962573004803486,NewsWCL50
283,42.563697928454786,-16.145010559752816,NewsWCL50
284,42.703985430363105,-15.767647026462553,NewsWCL50
285,41.72162550863861,-15.091129166446587,NewsWCL50
286,42.445890025552835,-16.275492512270652,NewsWCL50
287,42.51271052846298,-16.21337943111766,NewsWCL50
288,41.61220612383444,-10.73904393565593,NewsWCL50
289,5.955086975167184,-2.8756858206956593,NewsWCL50
290,-27.135617680984698,1.154216737785136,NewsWCL50
291,44.84744294987732,-12.468940063571045,NewsWCL50
292,-30.97029962478626,-35.319540123439054,NewsWCL50
293,43.14356062144711,-15.811820858876766,NewsWCL50
294,42.88289224563812,-14.375238517351727,NewsWCL50
295,27.77754519973261,-6.225512384391826,NewsWCL50
296,42.68004484310412,-15.855857824877422,NewsWCL50
297,39.801061764946915,-3.2511677876768186,NewsWCL50
298,30.02607869206366,-8.749261511538057,NewsWCL50
299,12.754189224357598,-2.1498472403061606,NewsWCL50
300,-31.16097696436425,-30.195754128391798,NewsWCL50
301,45.368603090654446,-14.115548957666173,NewsWCL50
302,42.64784089436896,-15.907398519720404,NewsWCL50
303,41.08549384906467,-15.767605111108258,NewsWCL50
304,42.70863588475915,-15.456263475642338,NewsWCL50
305,42.49109588930328,-16.319936543340862,NewsWCL50
306,41.60754817189617,-14.805689089084176,NewsWCL50
307,41.96240505938459,-17.120918788044744,NewsWCL50
308,42.0595736202257,-17.457814744707882,NewsWCL50
309,41.83629515211861,-16.52186222200024,NewsWCL50
310,11.391078511132692,-9.344914683435556,NewsWCL50
311,41.992056415362555,-17.23373065580936,NewsWCL50
312,-1.6129065121494277,-30.664063072395248,NewsWCL50
313,41.96125372802352,-17.12720333737486,NewsWCL50
314,42.027667679171984,-16.978399274507936,NewsWCL50
315,42.00041303075268,-17.06549398959828,NewsWCL50
316,42.05507734961333,-17.461004091213116,NewsWCL50
317,41.9590152932224,-17.121788436283815,NewsWCL50
318,14.39611480169574,-36.97480462241534,NewsWCL50
319,41.976945987415434,-16.97840508672629,NewsWCL50
320,5.559350524444761,-14.278574529353309,NewsWCL50
321,41.9687280150397,-16.671296144771574,NewsWCL50
322,2.7564872504815052,3.9969502013728375,NewsWCL50
323,12.028552478420236,-13.05992264156623,NewsWCL50
324,42.55819677376847,-14.152346760290149,NewsWCL50
325,42.05460881787042,-17.45682963027217,NewsWCL50
326,21.75210307210143,-6.363155349526524,NewsWCL50
327,42.49668875109687,-11.290854117339892,NewsWCL50
328,42.05475983265239,-10.443764611308461,NewsWCL50
329,47.87587305566463,-3.4609933234266452,NewsWCL50
330,44.06120112453541,-0.9129090880496603,NewsWCL50
331,-25.962208058099087,-29.296355173150523,NewsWCL50
332,41.26483556761032,-2.3514962660678886,NewsWCL50
333,-25.692976438093577,-29.297785015893712,NewsWCL50
334,-25.699086057492387,-29.29870342142625,NewsWCL50
335,44.43252801172429,-4.734542922363779,NewsWCL50
336,41.358334907072745,-2.4301137965182225,NewsWCL50
337,41.67118750135745,-2.4545671338267536,NewsWCL50
338,44.23362485310091,-1.7087310837511336,NewsWCL50
339,21.14689088466403,-19.55230008048976,NewsWCL50
340,44.23185898109137,-1.643778523950978,NewsWCL50
341,20.65833317678759,-15.262646516961917,NewsWCL50
342,41.82121914480059,-2.544866469245478,NewsWCL50
343,-76.35215338394909,-15.795750823544502,NewsWCL50
344,35.65579663648265,-2.6423762494676457,NewsWCL50
345,35.63920324990889,-1.2340679551373115,NewsWCL50
346,39.58435206339932,1.6145628217244696,NewsWCL50
347,35.75760924200629,-0.4632070958325654,NewsWCL50
348,2.9912419005544613,-43.7997249599175,NewsWCL50
349,-27.585911482530516,4.110668624031906,NewsWCL50
350,19.986177121938255,-15.639417271506701,NewsWCL50
351,9.786369374092573,-10.467777309696853,NewsWCL50
352,-61.09733329140805,-10.591498674738268,NewsWCL50
353,-20.006533282432358,-21.493267533944245,NewsWCL50
354,-20.29663949625415,-22.629438055723405,NewsWCL50
355,-19.845821754440557,-20.973587748066365,NewsWCL50
356,-20.006935198946618,-21.49526225991945,NewsWCL50
357,-20.78313376270038,-22.30114691993096,NewsWCL50
358,-20.005785941690903,-21.493735577216437,NewsWCL50
359,-37.85679970074496,49.0419418430001,NewsWCL50
360,-19.94856406092909,-21.36928511069376,NewsWCL50
361,-21.04565715588937,-22.77749913057931,NewsWCL50
362,28.047227543755454,-18.70715692364295,NewsWCL50
363,35.358832991961094,-2.6557217592798605,NewsWCL50
364,28.287183507669873,-18.773599600090463,NewsWCL50
365,-19.852380042663395,-21.302585359157064,NewsWCL50
366,35.50996958593857,-0.7710180063156016,NewsWCL50
367,9.884111539768211,-24.842938460534597,NewsWCL50
368,35.39936964300407,-2.5802896980440786,NewsWCL50
369,-20.00569378924533,-21.489185939599334,NewsWCL50
370,-19.97889121188535,-21.34910474403698,NewsWCL50
371,35.38576544179285,-2.565726749536591,NewsWCL50
372,35.400566594736574,-2.5805943652371344,NewsWCL50
373,35.372338843962375,-2.6403136042827984,NewsWCL50
374,44.58948922775394,-1.9490919415939694,NewsWCL50
375,-26.3363906973498,-30.37909779361592,NewsWCL50
376,-19.976329047751605,-21.34759965997488,NewsWCL50
377,-37.854323251610374,49.03655683501539,NewsWCL50
378,20.099063868423087,-15.715388185757728,NewsWCL50
379,20.089495394317225,-15.72347840368075,NewsWCL50
380,20.584583007483694,-19.120444200156033,NewsWCL50
381,-37.85022459829672,49.030391422363046,NewsWCL50
382,-19.976574566176605,-21.347490621030047,NewsWCL50
383,35.49054854616566,-1.7636601202419333,NewsWCL50
384,-19.976674474884156,-21.347406691200423,NewsWCL50
385,7.918177062284576,-16.224667959329476,NewsWCL50
386,44.508520837933375,-1.8758110559288368,NewsWCL50
387,35.67127764689208,-1.6575737897143201,NewsWCL50
388,-20.15445373458115,-21.68064017788216,NewsWCL50
389,-19.975888340408975,-21.354310275103522,NewsWCL50
390,-31.304046316699104,-30.36255196432081,NewsWCL50
391,-85.82398858187716,8.188626592272346,NewsWCL50
392,-20.00719813468024,-21.49469737758504,NewsWCL50
393,-21.04405207582589,-22.777749500412355,NewsWCL50
394,33.39455347468918,-16.05486972089015,NewsWCL50
395,-21.04584889719994,-22.77595596044345,NewsWCL50
396,-19.97738813324281,-21.348657357980038,NewsWCL50
397,-20.005604071351627,-21.49166988280528,NewsWCL50
398,-20.005796323911145,-21.492872314167272,NewsWCL50
399,-20.00546175098889,-21.494297146574613,NewsWCL50
400,-19.979157089928517,-21.347817297267724,NewsWCL50
401,35.65233206992046,-2.6782767138100394,NewsWCL50
402,-19.456993469852716,-22.183738735039874,NewsWCL50
403,-19.38940795267855,-22.103716988076556,NewsWCL50
404,27.746634594137344,-18.610631912359384,NewsWCL50
405,21.798811145021443,-18.34375265522409,NewsWCL50
406,-21.044905158365584,-22.7778763074922,NewsWCL50
407,44.543400615507466,-1.3768034848581223,NewsWCL50
408,-19.531243710661357,-21.874622851284176,NewsWCL50
409,-37.85273145496805,49.037536586483874,NewsWCL50
410,-23.723447456748445,-12.466870306677377,NewsWCL50
411,0.5547525008655179,-5.398504216827555,NewsWCL50
412,-37.85757749881553,49.03273958544397,NewsWCL50
413,-37.85327795276142,49.03370902680333,NewsWCL50
414,-37.85348239132973,49.02505676866382,NewsWCL50
415,-37.85573283721175,49.0373509945233,NewsWCL50
416,14.534778673856392,-18.95643569018716,NewsWCL50
417,39.435712502994406,-4.297546839341158,NewsWCL50
418,35.61411719458452,-1.058312644195471,NewsWCL50
419,16.45667624750436,-16.93325258412171,NewsWCL50
420,25.351713090529703,-12.900034291708137,NewsWCL50
421,19.64296653843228,-15.22775540654849,NewsWCL50
422,-19.764431467809818,-21.290274489661893,NewsWCL50
423,40.12467718177265,-3.316861437897011,NewsWCL50
424,19.64611259092166,-15.221043224162264,NewsWCL50
425,35.483514605101405,-2.490141700429892,NewsWCL50
426,22.674225858996103,-16.986747753089116,NewsWCL50
427,-20.007564618635627,-21.493869274661165,NewsWCL50
428,44.95622718087622,-3.608805199820569,NewsWCL50
429,-37.853384407624326,49.03349931926382,NewsWCL50
430,43.174416394371825,-4.2041981577192455,NewsWCL50
431,44.37972797806677,-4.197417731811431,NewsWCL50
432,26.155668561653354,-17.908868878527404,NewsWCL50
433,43.79454975983993,-4.66240710867633,NewsWCL50
434,40.49658404566418,-3.9613527187176323,NewsWCL50
435,40.42071228243769,-3.893641816068985,NewsWCL50
436,44.69102209677794,-0.5718723219298323,NewsWCL50
437,26.56215141590343,-15.10505038452239,NewsWCL50
438,44.93461379676693,-4.751145749744204,NewsWCL50
439,44.440224431605316,-2.8380353913865903,NewsWCL50
440,37.630052860740086,-3.271792652672963,NewsWCL50
441,44.908291287659885,-5.00304953565025,NewsWCL50
442,26.280952764836595,-18.017145816786,NewsWCL50
443,40.50064002921987,-1.292725782650848,NewsWCL50
444,41.0951752566728,-2.0986909649073935,NewsWCL50
445,44.33926679628393,-4.74080583713963,NewsWCL50
446,26.128731939670185,-14.960706323947104,NewsWCL50
447,44.27727649934337,0.1890340908289004,NewsWCL50
448,37.316673538108176,-2.998258557208103,NewsWCL50
449,2.629966792349617,-43.13992130351648,NewsWCL50
450,18.185137353710516,-22.299297543897676,NewsWCL50
451,43.77893434541719,-4.633505773477987,NewsWCL50
452,-25.32854745796716,-2.2884031080174205,NewsWCL50
453,-31.744191490305617,7.311912880105838,NewsWCL50
454,18.672028834335165,-18.99457914191362,NewsWCL50
455,43.98161977217168,-4.9612297182485845,NewsWCL50
456,44.820410417658195,-4.018454017134092,NewsWCL50
457,43.48181004320554,-3.874441308257423,NewsWCL50
458,44.21600003466356,-1.441851074701482,NewsWCL50
459,41.2858712980169,-2.31817902094224,NewsWCL50
460,41.60967074364753,-2.442340826286373,NewsWCL50
461,41.4025271326197,-2.4268656425118067,NewsWCL50
462,2.9628360257309727,-45.83529319453042,NewsWCL50
463,18.182643023780308,-22.300271199799113,NewsWCL50
464,39.907546001453255,-3.744473091907603,NewsWCL50
465,43.60712302898675,-4.299210948679605,NewsWCL50
466,37.49726433150338,-3.1808137948517747,NewsWCL50
467,42.63847967545267,-4.741442777096314,NewsWCL50
468,44.35539351169261,-4.802040378061457,NewsWCL50
469,2.9396641577681044,-45.81398287369427,NewsWCL50
470,-20.858495920640134,-20.42477662042258,NewsWCL50
471,43.35597279972994,-3.9798166214525907,NewsWCL50
472,26.22360931108843,-13.032383362766954,NewsWCL50
473,26.11345401818007,-14.968575299003337,NewsWCL50
474,28.19316971508244,-17.184728371334902,NewsWCL50
475,18.128596763510448,-22.30033834713035,NewsWCL50
476,37.09611145337788,-3.003254523326962,NewsWCL50
477,18.162739814695147,-22.201865946469955,NewsWCL50
478,42.326079023041714,-3.235516498325875,NewsWCL50
479,43.77856606951886,-4.636367796665584,NewsWCL50
480,44.2922275061354,-4.672858606132446,NewsWCL50
481,31.642229627808927,-14.37070327172522,NewsWCL50
482,41.286737504184536,-2.4970317538491957,NewsWCL50
483,39.83381500168113,-3.0915957595085564,NewsWCL50
484,22.73898094207103,-16.79978654441868,NewsWCL50
485,43.70178745144272,-4.471966338700288,NewsWCL50
486,37.509188987579456,-3.191621241562416,NewsWCL50
487,28.08341945423603,-17.09777412176826,NewsWCL50
488,2.9624915783894377,-45.83448452484063,NewsWCL50
489,43.49980632647025,-3.442176849673949,NewsWCL50
490,41.95211160386494,5.151936402821144,NewsWCL50
491,40.90818146493332,5.814681847836745,NewsWCL50
492,15.55893458149836,-20.277767719278135,NewsWCL50
493,44.134387687812676,-2.0702227023814594,NewsWCL50
494,-26.612351772641066,-4.286309292827093,NewsWCL50
495,40.93526505506892,-1.7952072457025976,NewsWCL50
496,40.868344358188274,5.797712516486568,NewsWCL50
497,43.14693978980235,-1.83666836835611,NewsWCL50
498,15.559269019294923,-20.271987552814615,NewsWCL50
499,42.73029209956062,-2.9562457674207807,NewsWCL50
500,42.124386023594106,4.983694876261054,NewsWCL50
501,43.656501479249336,-3.153828733045367,NewsWCL50
502,-26.851319711581592,11.4544455706671,NewsWCL50
503,40.911827765374035,5.862777010195205,NewsWCL50
504,43.55252968464185,-2.6224874284366373,NewsWCL50
505,41.96314784841537,4.788396996284268,NewsWCL50
506,45.19750514068899,3.0254095322333825,NewsWCL50
507,-35.307315525855884,26.35085872209475,NewsWCL50
508,45.204171554222036,3.025962664608156,NewsWCL50
509,-34.92939990789933,25.476231479506744,NewsWCL50
510,45.69056687487953,2.717713673214118,NewsWCL50
511,14.072308738225882,-9.123547280641159,NewsWCL50
